method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.text.StrBuilder$append<Z>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.00130976,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.0347078,0.146341,0.0,0
org.apache.commons.lang3.builder.ToStringBuilder$append<Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00237318,0.0121951,0.0,0
org.apache.commons.lang3.math.Fraction$divideBy<Lorg/apache/commons/lang3/math/Fraction;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00563631,0.0487805,0.0,0
org.apache.commons.lang3.math.NumberUtils$max<JJJ>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00385642,0.0487805,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$unregister<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.66586,0.0247476,0.0,0.091683,0.0,0.0,0.0,0.66586,0.00479036,0.628108,0.66586,0.0,0.66586,0.0,0.0,0.686504,0.0,0.0,0.676707,0.0,0.0,0.000430293,0.0257891,0.0,0.0,0.000430293,0.510586,0.720887,0.0,0.0672714,1.0,0.817622,0.111111,0.0454545,0.00444972,0.0731707,0.4,0
org.apache.commons.lang3.math.Fraction$getFraction<D>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.0672714,1.0,0.915949,0.111111,0.431818,0.0433106,0.47561,0.2,0
org.apache.commons.lang3.BooleanUtils$toIntegerObject<Ljava/lang/Boolean;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00296648,0.0243902,0.0,0
org.apache.commons.lang3.ObjectUtils$CONST<Z>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.184429,0.184429,0.184429,0.111111,0.0227273,0.000296648,0.0,0.1,0
org.apache.commons.lang3.concurrent.MultiBackgroundInitializer$MultiBackgroundInitializerResults$isSuccessful<>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.765684,0.765684,0.765684,0.0,0.0227273,0.000889944,0.0,0.1,0
org.apache.commons.lang3.reflect.MemberUtils$getTotalTransformationCost<[Ljava/lang/Class;[Ljava/lang/Class;>,0.0,0.0,0.0,0.0,0.983051,0.148683,0.0,0.00261952,0.0,0.0,0.0,0.983051,0.122881,0.980063,0.983051,0.0,0.983051,0.0,0.0,0.984553,0.0,0.0,0.983839,0.0,0.0,0.000430293,0.0528162,0.0,0.0,0.000430293,0.0580374,0.145995,0.0,0.922902,1.0,0.98715,0.222222,0.136364,0.0074162,0.0609756,0.1,0
org.apache.commons.lang3.ObjectUtils$CONST_BYTE<I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.183673,0.183673,0.183673,0.111111,0.0227273,0.00652625,0.0243902,0.2,0
org.apache.commons.lang3.SerializationUtils$clone<Ljava/io/Serializable;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00392927,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,0.0672714,0.763416,0.303393,0.111111,0.204545,0.0207654,0.207317,0.5,0
org.apache.commons.lang3.builder.ToStringStyle$setNullText<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00523903,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0939065,0.215758,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0365854,0.0,0
org.apache.commons.lang3.ArrayUtils$contains<[CC>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00237318,0.0,0.0,0
org.apache.commons.lang3.text.StrTokenizer$hasNext<>,0.0,0.0,0.0,0.0,0.886199,0.0427638,0.0,0.0288147,0.0,0.0,0.0,0.886198,0.0184625,0.868422,0.886199,0.0,0.886199,0.0,0.0,0.895369,0.0,0.0,0.891013,0.0,0.0,0.000430293,0.0445636,0.0,0.0,0.000430293,0.268019,0.468628,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00326313,0.0121951,0.0,0
org.apache.commons.lang3.time.FastDatePrinter$TimeZoneNumberRule$<init><Z>,0.0,0.0,0.0,0.0,0.874092,0.0417739,0.0,0.0320891,0.0,0.0,0.0,0.874092,0.0164923,0.854734,0.874092,0.0,0.874092,0.0,0.0,0.88411,0.0,0.0,0.879352,0.0,0.0,0.000430293,0.0435321,0.0,0.0,0.000430293,0.285056,0.489002,0.0,0.0680272,0.227513,0.174351,0.111111,0.0454545,0.00148324,0.0243902,0.1,0
org.apache.commons.lang3.text.StrSubstitutor$replace<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0117878,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.157711,0.320608,0.0,0.0672714,1.0,0.813454,0.111111,0.0681818,0.00563631,0.0487805,0.1,0
org.apache.commons.lang3.time.DateUtils$getFragmentInHours<Ljava/util/Calendar;I>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.time.DateUtils$getFragmentInMinutes<Ljava/util/Calendar;I>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.builder.CompareToBuilder$reflectionCompare<Ljava/lang/Object;Ljava/lang/Object;ZLjava/lang/Class;[Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00327439,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0680584,0.166548,0.0,0.0672714,1.0,0.928252,0.555556,0.159091,0.016019,0.146341,0.1,0
org.apache.commons.lang3.time.FastDatePrinter$selectNumberRule<II>,0.0,0.0,0.0,0.0,0.939467,0.0471194,0.0,0.0641781,0.0,0.0,0.0,0.939467,0.0361334,0.929348,0.939467,0.0,0.939467,0.0,0.0,0.944613,0.0,0.0,0.942169,0.0,0.0,0.000430293,0.0491025,0.0,0.0,0.000430293,0.420226,0.634951,0.0,0.227513,0.227513,0.227513,0.222222,0.0681818,0.00504301,0.0365854,0.0,0
org.apache.commons.lang3.time.FastDatePrinter$applyRules<Ljava/util/Calendar;Ljava/lang/StringBuffer;>,0.0,0.0,0.0,0.0,0.878935,0.0421699,0.0,0.0307793,0.0,0.0,0.0,0.878935,0.017234,0.860202,0.878935,0.0,0.878935,0.0,0.0,0.888617,0.0,0.0,0.884018,0.0,0.0,0.000430293,0.0439447,0.0,0.0,0.000430293,0.278348,0.481045,0.0,0.0672714,0.227513,0.174099,0.222222,0.159091,0.00652625,0.0243902,0.1,0
org.apache.commons.lang3.StringEscapeUtils$escapeCsv<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.000889944,0.0,0.0,0
org.apache.commons.lang3.CharRange$CharacterIterator$hasNext<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.919879,0.919879,0.919879,0.0,0.0227273,0.000593296,0.0,0.1,0
org.apache.commons.lang3.text.StrBuilder$contains<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00237318,0.0,0.0,0
org.apache.commons.lang3.ObjectUtils$CONST<D>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.184429,0.184429,0.184429,0.111111,0.0227273,0.000296648,0.0,0.1,0
org.apache.commons.lang3.builder.HashCodeBuilder$append<F>,0.0,0.0,0.0,0.0,0.987893,0.18828,0.0,0.00130976,0.0,0.0,0.0,0.987893,0.164649,0.985747,0.987893,0.0,0.987894,0.0,0.0,0.988971,0.0,0.0,0.988459,0.0,0.0,0.000430293,0.0532288,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00326313,0.0121951,0.0,0
org.apache.commons.lang3.reflect.TypeUtils$typesSatisfyVariables<Ljava/util/Map;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,0.0672714,0.82842,0.447846,0.111111,0.204545,0.0139425,0.0853659,0.2,0
org.apache.commons.lang3.text.StrSubstitutor$<init><Ljava/util/Map;Ljava/lang/String;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.987893,0.18828,0.0,0.00130976,0.0,0.0,0.0,0.987893,0.164649,0.985747,0.987893,0.0,0.987894,0.0,0.0,0.988971,0.0,0.0,0.988459,0.0,0.0,0.000430293,0.0532288,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00207654,0.0121951,0.0,0
org.apache.commons.lang3.StringUtils$indexOfIgnoreCase<Ljava/lang/CharSequence;Ljava/lang/CharSequence;I>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.000654879,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.0672714,0.982615,0.735799,0.333333,0.113636,0.0139425,0.146341,0.6,0
org.apache.commons.lang3.concurrent.AtomicInitializer$get<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.857143,0.857143,0.857143,0.0,0.0454545,0.00593296,0.0609756,0.0,0
org.apache.commons.lang3.concurrent.BasicThreadFactory$getDaemonFlag<>,0.0,0.0,0.0,0.0,0.966102,0.0492972,0.0,0.00720367,0.0,0.0,0.0,0.966102,0.0644068,0.960246,0.966102,0.0,0.966102,0.0,0.0,0.969058,0.0,0.0,0.967653,0.0,0.0,0.000430293,0.051372,0.0,0.0,0.000430293,0.115698,0.253825,0.0,0.900983,0.900983,0.900983,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.ArrayUtils$isSameLength<[F[F>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00771284,0.0243902,0.0,0
org.apache.commons.lang3.exception.ContextedRuntimeException$getFormattedExceptionMessage<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.973366,0.0694912,0.0,0.00523903,0.0,0.0,0.0,0.973365,0.0811138,0.968725,0.973366,0.0,0.973366,0.0,0.0,0.975704,0.0,0.0,0.974593,0.0,0.0,0.000430293,0.0519909,0.0,0.0,0.000430293,0.0939065,0.215758,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.text.StrBuilder$append<Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.990315,0.208078,0.0,0.000654879,0.0,0.0,0.0,0.990315,0.198063,0.988593,0.990315,0.0,0.990315,0.0,0.0,0.991179,0.0,0.0,0.990768,0.0,0.0,0.000430293,0.0534351,0.0,0.0,0.000430293,0.0194487,0.0557652,0.0,0.15873,0.15873,0.15873,0.222222,0.0681818,0.00148324,0.0,0.1,0
org.apache.commons.lang3.RandomStringUtils$<clinit><>,0.0,0.0,0.0,0.0,0.98063,0.128885,0.0,0.00327439,0.0,0.0,0.0,0.980629,0.108959,0.977225,0.98063,0.0,0.98063,0.0,0.0,0.982342,0.0,0.0,0.981529,0.0,0.0,0.000430293,0.0526099,0.0,0.0,0.000430293,0.0680584,0.166548,0.0,1.0,1.0,1.0,0.0,0.0,0.00118659,0.0,0.0,0
org.apache.commons.lang3.builder.StandardToStringStyle$setArrayStart<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.975787,0.0892893,0.0,0.00458415,0.0,0.0,0.0,0.975787,0.0887079,0.971555,0.975787,0.0,0.975787,0.0,0.0,0.977918,0.0,0.0,0.976906,0.0,0.0,0.000430293,0.0521972,0.0,0.0,0.000430293,0.0858507,0.200945,0.0,0.560091,1.0,0.780045,0.111111,0.0454545,0.000889944,0.0121951,0.1,0
org.apache.commons.lang3.concurrent.BackgroundInitializer$start<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0170268,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.197023,0.37711,0.0,1.0,1.0,1.0,0.0,0.0681818,0.00889944,0.0853659,0.0,0
org.apache.commons.lang3.math.Fraction$multiplyBy<Lorg/apache/commons/lang3/math/Fraction;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00130976,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.034372,0.0931568,0.0,0.0672714,1.0,0.733506,0.111111,0.0909091,0.0136458,0.0731707,0.1,0
org.apache.commons.lang3.builder.ToStringBuilder$append<Ljava/lang/String;Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.874092,0.0417739,0.0,0.0320891,0.0,0.0,0.0,0.874092,0.0164923,0.854734,0.874092,0.0,0.874092,0.0,0.0,0.88411,0.0,0.0,0.879352,0.0,0.0,0.000430293,0.0435321,0.0,0.0,0.000430293,0.285056,0.489002,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00266983,0.0121951,0.0,0
org.apache.commons.lang3.CharUtils$toChar<Ljava/lang/String;C>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00237318,0.0243902,0.0,0
org.apache.commons.lang3.text.CompositeFormat$getFormatter<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.time.DateUtils$getFragmentInSeconds<Ljava/util/Date;I>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00118659,0.0,0.0,0
org.apache.commons.lang3.text.StrTokenizer$reset<>,0.0,0.0,0.0,0.0,0.966102,0.0492972,0.0,0.00720367,0.0,0.0,0.0,0.966102,0.0644068,0.960246,0.966102,0.0,0.966102,0.0,0.0,0.969058,0.0,0.0,0.967653,0.0,0.0,0.000430293,0.051372,0.0,0.0,0.000430293,0.115698,0.253825,0.0,1.0,1.0,1.0,0.0,0.0227273,0.00207654,0.0243902,0.0,0
org.apache.commons.lang3.exception.ExceptionUtils$getStackTrace<Ljava/lang/Throwable;>,0.0,0.0,0.0,0.0,0.94431,0.0475153,0.0,0.0130976,0.0,0.0,0.0,0.94431,0.0393462,0.934944,0.94431,0.0,0.94431,0.0,0.0,0.949067,0.0,0.0,0.946807,0.0,0.0,0.000430293,0.0495152,0.0,0.0,0.000430293,0.168213,0.336198,0.0,0.0672714,1.0,0.533636,0.111111,0.0681818,0.00474637,0.0365854,0.1,0
org.apache.commons.lang3.ArrayUtils$clone<[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.0209561,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.222772,0.411675,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00207654,0.0243902,0.0,0
org.apache.commons.lang3.math.IEEE754rUtils$<init><>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$appendSuper<Ljava/lang/StringBuffer;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.978208,0.109087,0.0,0.00392927,0.0,0.0,0.0,0.978208,0.0978208,0.974389,0.978208,0.0,0.978208,0.0,0.0,0.980131,0.0,0.0,0.979217,0.0,0.0,0.000430293,0.0524035,0.0,0.0,0.000430293,0.0772734,0.184672,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00118659,0.0121951,0.0,0
org.apache.commons.lang3.concurrent.BasicThreadFactory$newThread<Ljava/lang/Runnable;>,0.0,0.0,0.0,0.0,0.973366,0.0694912,0.0,0.00523903,0.0,0.0,0.0,0.973365,0.0811138,0.968725,0.973366,0.0,0.973366,0.0,0.0,0.975704,0.0,0.0,0.974593,0.0,0.0,0.000430293,0.0519909,0.0,0.0,0.000430293,0.0939065,0.215758,0.0,0.0672714,0.900983,0.623079,0.111111,0.0681818,0.00266983,0.0243902,0.1,0
org.apache.commons.lang3.text.StrLookup$<init><>,0.0,0.0,0.0,0.0,0.90799,0.0445457,0.0,0.0229208,0.0,0.0,0.0,0.90799,0.0232818,0.893207,0.90799,0.0,0.90799,0.0,0.0,0.915572,0.0,0.0,0.91197,0.0,0.0,0.000430293,0.0464205,0.0,0.0,0.000430293,0.234766,0.42721,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0121951,0.0,0
org.apache.commons.lang3.builder.StandardToStringStyle$setArraySeparator<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.975787,0.0892893,0.0,0.00458415,0.0,0.0,0.0,0.975787,0.0887079,0.971555,0.975787,0.0,0.975787,0.0,0.0,0.977918,0.0,0.0,0.976906,0.0,0.0,0.000430293,0.0521972,0.0,0.0,0.000430293,0.0858507,0.200945,0.0,0.560091,1.0,0.780045,0.111111,0.0454545,0.000889944,0.0121951,0.1,0
org.apache.commons.lang3.mutable.MutableInt$toString<>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000889944,0.0,0.0,0
org.apache.commons.lang3.builder.CompareToBuilder$append<II>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00563631,0.0365854,0.0,0
org.apache.commons.lang3.text.StrSubstitutor$<init><Lorg/apache/commons/lang3/text/StrLookup;Ljava/lang/String;Ljava/lang/String;C>,0.0,0.0,0.0,0.0,0.985472,0.168481,0.0,0.00196464,0.0,0.0,0.0,0.985472,0.140782,0.982904,0.985472,0.0,0.985472,0.0,0.0,0.986762,0.0,0.0,0.986149,0.0,0.0,0.000430293,0.0530225,0.0,0.0,0.000430293,0.0469532,0.122082,0.0,0.0680272,1.0,0.833333,0.444444,0.113636,0.00474637,0.0609756,0.2,0
org.apache.commons.lang3.CharRange$isNegated<>,0.0,0.0,0.0,0.0,0.968523,0.0494951,0.0,0.00654879,0.0,0.0,0.0,0.968523,0.0691802,0.96307,0.968523,0.0,0.968523,0.0,0.0,0.971274,0.0,0.0,0.969967,0.0,0.0,0.000430293,0.0515783,0.0,0.0,0.000430293,0.108773,0.242021,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
org.apache.commons.lang3.time.DateFormatUtils$formatUTC<Ljava/util/Date;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.0,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00148324,0.0,0.0,0
org.apache.commons.lang3.reflect.MethodUtils$invokeMethod<Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992736,0.406058,0.0,0.00458415,0.0,0.0,0.0,0.992736,0.248184,0.991441,0.992736,0.0,0.992736,0.0,0.0,0.993386,0.0,0.0,0.993077,0.0,0.0,0.000430293,0.0536414,0.0,0.0,0.000430293,0.0858507,0.200945,0.0,0.0672714,1.0,0.563303,0.333333,0.0909091,0.00355977,0.0365854,0.2,0
org.apache.commons.lang3.time.FastDateFormat$getInstance<Ljava/lang/String;Ljava/util/TimeZone;Ljava/util/Locale;>,0.0,0.0,0.0,0.0,0.874092,0.0417739,0.0,0.0320891,0.0,0.0,0.0,0.874092,0.0164923,0.854734,0.874092,0.0,0.874092,0.0,0.0,0.88411,0.0,0.0,0.879352,0.0,0.0,0.000430293,0.0435321,0.0,0.0,0.000430293,0.285056,0.489002,0.0,0.505669,0.505669,0.505669,0.333333,0.0681818,0.00177989,0.0,0.1,0
org.apache.commons.lang3.mutable.MutableInt$intValue<>,0.0,0.0,0.0,0.0,0.94431,0.0475153,0.0,0.0130976,0.0,0.0,0.0,0.94431,0.0393462,0.934944,0.94431,0.0,0.94431,0.0,0.0,0.949067,0.0,0.0,0.946807,0.0,0.0,0.000430293,0.0495152,0.0,0.0,0.000430293,0.168213,0.336198,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000593296,0.0,0.0,0
